trendEventID,occurrenceID,eventID
2007_E2,BFSA:LTBCC:20071124:0058,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0059,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0060,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0061,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0062,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0063,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0064,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0065,BFSA:LTBCC:20071124:E2
2007_E2,BFSA:LTBCC:20071124:0066,BFSA:LTBCC:20071124:E2
2007_D1,BFSA:LTBCC:20071124:0067,BFSA:LTBCC:20071124:D1
2007_D1,BFSA:LTBCC:20071124:0068,BFSA:LTBCC:20071124:D1
2007_D1,BFSA:LTBCC:20071124:0069,BFSA:LTBCC:20071124:D1
2007_D1,BFSA:LTBCC:20071124:0070,BFSA:LTBCC:20071124:D1
2007_D1,BFSA:LTBCC:20071124:0071,BFSA:LTBCC:20071124:D1
2007_D2,BFSA:LTBCC:20071124:0072,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0073,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0074,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0075,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0076,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0077,BFSA:LTBCC:20071124:D2
2007_D2,BFSA:LTBCC:20071124:0078,BFSA:LTBCC:20071124:D2
2007_L0,BFSA:LTBCC:20071208:0001,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0002,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0003,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0004,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0005,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0006,BFSA:LTBCC:20071208:L0
2007_L0,BFSA:LTBCC:20071208:0007,BFSA:LTBCC:20071208:L0
2007_M1,BFSA:LTBCC:20071208:0008,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0009,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0010,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0011,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0012,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0013,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0014,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0015,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0016,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0017,BFSA:LTBCC:20071208:M1
2007_M1,BFSA:LTBCC:20071208:0018,BFSA:LTBCC:20071208:M1
2007_M2,BFSA:LTBCC:20071208:0019,BFSA:LTBCC:20071208:M2
2007_M2,BFSA:LTBCC:20071208:0020,BFSA:LTBCC:20071208:M2
2007_M2,BFSA:LTBCC:20071208:0021,BFSA:LTBCC:20071208:M2
2007_M2,BFSA:LTBCC:20071208:0022,BFSA:LTBCC:20071208:M2
2007_J2,BFSA:LTBCC:20071208:0023,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0024,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0025,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0026,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0027,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0028,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0029,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0030,BFSA:LTBCC:20071208:J2
2007_J2,BFSA:LTBCC:20071208:0031,BFSA:LTBCC:20071208:J2
2007_J3,BFSA:LTBCC:20071208:0032,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0033,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0034,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0035,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0036,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0037,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0038,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0039,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0040,BFSA:LTBCC:20071208:J3
2007_J3,BFSA:LTBCC:20071208:0041,BFSA:LTBCC:20071208:J3
2007_E1,BFSA:LTBCC:20071208:0042,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0043,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0044,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0045,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0046,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0047,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0048,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0049,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0050,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0051,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0052,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0053,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0054,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0055,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0056,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0057,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0058,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0059,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0060,BFSA:LTBCC:20071208:E1
2007_E1,BFSA:LTBCC:20071208:0061,BFSA:LTBCC:20071208:E1
2007_E2,BFSA:LTBCC:20071208:0062,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0063,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0064,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0065,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0066,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0067,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0068,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0069,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0070,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0071,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0072,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0073,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0074,BFSA:LTBCC:20071208:E2
2007_E2,BFSA:LTBCC:20071208:0075,BFSA:LTBCC:20071208:E2
2007_D1,BFSA:LTBCC:20071208:0076,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0077,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0078,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0079,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0080,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0081,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0082,BFSA:LTBCC:20071208:D1
2007_D1,BFSA:LTBCC:20071208:0083,BFSA:LTBCC:20071208:D1
2007_D2,BFSA:LTBCC:20071208:0084,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0085,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0086,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0087,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0088,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0089,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0090,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0091,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0092,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0093,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0094,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0095,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0096,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0097,BFSA:LTBCC:20071208:D2
2007_D2,BFSA:LTBCC:20071208:0098,BFSA:LTBCC:20071208:D2
2007_L0,BFSA:LTBCC:20071223:0001,BFSA:LTBCC:20071223:L0
2007_L0,BFSA:LTBCC:20071223:0002,BFSA:LTBCC:20071223:L0
2007_M1,BFSA:LTBCC:20071223:0003,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0004,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0005,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0006,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0007,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0008,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0009,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0010,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0011,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0012,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0013,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0014,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0015,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0016,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0017,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0018,BFSA:LTBCC:20071223:M1
2007_M1,BFSA:LTBCC:20071223:0019,BFSA:LTBCC:20071223:M1
2007_M2,BFSA:LTBCC:20071223:0020,BFSA:LTBCC:20071223:M2
2007_M2,BFSA:LTBCC:20071223:0021,BFSA:LTBCC:20071223:M2
2007_M2,BFSA:LTBCC:20071223:0022,BFSA:LTBCC:20071223:M2
2007_M2,BFSA:LTBCC:20071223:0023,BFSA:LTBCC:20071223:M2
2007_J2,BFSA:LTBCC:20071223:0024,BFSA:LTBCC:20071223:J2
2007_J2,BFSA:LTBCC:20071223:0025,BFSA:LTBCC:20071223:J2
2007_J2,BFSA:LTBCC:20071223:0026,BFSA:LTBCC:20071223:J2
2007_J2,BFSA:LTBCC:20071223:0027,BFSA:LTBCC:20071223:J2
2007_J2,BFSA:LTBCC:20071223:0028,BFSA:LTBCC:20071223:J2
2007_J2,BFSA:LTBCC:20071223:0029,BFSA:LTBCC:20071223:J2
2007_J3,BFSA:LTBCC:20071223:0030,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0031,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0032,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0033,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0034,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0035,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0036,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0037,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0038,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0039,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0040,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0041,BFSA:LTBCC:20071223:J3
2007_J3,BFSA:LTBCC:20071223:0042,BFSA:LTBCC:20071223:J3
2007_E1,BFSA:LTBCC:20071223:0043,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0044,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0045,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0046,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0047,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0048,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0049,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0050,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0051,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0052,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0053,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0054,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0055,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0056,BFSA:LTBCC:20071223:E1
2007_E1,BFSA:LTBCC:20071223:0057,BFSA:LTBCC:20071223:E1
2007_E2,BFSA:LTBCC:20071223:0058,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0059,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0060,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0061,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0062,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0063,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0064,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0065,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0066,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0067,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0068,BFSA:LTBCC:20071223:E2
2007_E2,BFSA:LTBCC:20071223:0069,BFSA:LTBCC:20071223:E2
2007_D1,BFSA:LTBCC:20071223:0070,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0071,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0072,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0073,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0074,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0075,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0076,BFSA:LTBCC:20071223:D1
2007_D1,BFSA:LTBCC:20071223:0077,BFSA:LTBCC:20071223:D1
2007_D2,BFSA:LTBCC:20071223:0078,BFSA:LTBCC:20071223:D2
2007_D2,BFSA:LTBCC:20071223:0079,BFSA:LTBCC:20071223:D2
2007_D2,BFSA:LTBCC:20071223:0080,BFSA:LTBCC:20071223:D2
2007_D2,BFSA:LTBCC:20071223:0081,BFSA:LTBCC:20071223:D2
2008_L0,BFSA:LTBCC:20080112:0001,BFSA:LTBCC:20080112:L0
2008_L0,BFSA:LTBCC:20080112:0002,BFSA:LTBCC:20080112:L0
2008_L0,BFSA:LTBCC:20080112:0003,BFSA:LTBCC:20080112:L0
2008_M1,BFSA:LTBCC:20080112:0004,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0005,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0006,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0007,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0008,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0009,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0010,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0011,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0012,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0013,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0014,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0015,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0016,BFSA:LTBCC:20080112:M1
2008_M1,BFSA:LTBCC:20080112:0017,BFSA:LTBCC:20080112:M1
2008_M2,BFSA:LTBCC:20080112:0018,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0019,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0020,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0021,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0022,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0023,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0024,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0025,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0026,BFSA:LTBCC:20080112:M2
2008_M2,BFSA:LTBCC:20080112:0027,BFSA:LTBCC:20080112:M2
2008_J2,BFSA:LTBCC:20080112:0028,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0029,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0030,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0031,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0032,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0033,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0034,BFSA:LTBCC:20080112:J2
2008_J2,BFSA:LTBCC:20080112:0035,BFSA:LTBCC:20080112:J2
2008_J3,BFSA:LTBCC:20080112:0036,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0037,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0038,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0039,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0040,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0041,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0042,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0043,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0044,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0045,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0046,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0047,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0048,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0049,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0050,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0051,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0052,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0053,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0054,BFSA:LTBCC:20080112:J3
2008_J3,BFSA:LTBCC:20080112:0055,BFSA:LTBCC:20080112:J3
2008_E1,BFSA:LTBCC:20080112:0056,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0057,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0058,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0059,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0060,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0061,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0062,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0063,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0064,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0065,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0066,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0067,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0068,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0069,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0070,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0071,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0072,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0073,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0074,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0075,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0076,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0077,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0078,BFSA:LTBCC:20080112:E1
2008_E1,BFSA:LTBCC:20080112:0079,BFSA:LTBCC:20080112:E1
2008_E2,BFSA:LTBCC:20080112:0080,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0081,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0082,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0083,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0084,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0085,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0086,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0087,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0088,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0089,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0090,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0091,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0092,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0093,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0094,BFSA:LTBCC:20080112:E2
2008_E2,BFSA:LTBCC:20080112:0095,BFSA:LTBCC:20080112:E2
2008_D1,BFSA:LTBCC:20080112:0096,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0097,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0098,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0099,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0100,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0101,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0102,BFSA:LTBCC:20080112:D1
2008_D1,BFSA:LTBCC:20080112:0103,BFSA:LTBCC:20080112:D1
2008_D2,BFSA:LTBCC:20080112:0104,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0105,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0106,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0107,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0108,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0109,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0110,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0111,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0112,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0113,BFSA:LTBCC:20080112:D2
2008_D2,BFSA:LTBCC:20080112:0114,BFSA:LTBCC:20080112:D2
2008_L0,BFSA:LTBCC:20080126:0001,BFSA:LTBCC:20080126:L0
2008_L0,BFSA:LTBCC:20080126:0002,BFSA:LTBCC:20080126:L0
2008_L0,BFSA:LTBCC:20080126:0003,BFSA:LTBCC:20080126:L0
2008_M1,BFSA:LTBCC:20080126:0004,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0005,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0006,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0007,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0008,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0009,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0010,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0011,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0012,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0013,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0014,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0015,BFSA:LTBCC:20080126:M1
2008_M1,BFSA:LTBCC:20080126:0016,BFSA:LTBCC:20080126:M1
2008_M2,BFSA:LTBCC:20080126:0017,BFSA:LTBCC:20080126:M2
2008_M2,BFSA:LTBCC:20080126:0018,BFSA:LTBCC:20080126:M2
